#'chr'	'start'	'end'	'D1535_D1480C05_H3K27me3_bulk_r1'	'D1535_D1480C06_H3K27me3_bulk_r2'	'GSM7645437_H3K27me3_zygote.mm10'	'L548_Zygote_rH3K27me3'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_rH3K4me1'	'L548_Zygote_4_rH3K4me1_pA_Cell5'	'L548_Zygote_5_rH3K4me1_pA_Cell10'	'GSM7645420_H3K4me1_zygote.mm10'	'D1888_Zygotes_all_rH3K27me3_RNA_pseudobulk'	'D1888_Zygotes_all_rH3K4me1_RNA_pseudobulk'
chr15	55500000	56000000	0.08785850308227539	0.07524218633842468	0.5973899161882005	0.17966501327557766	0.01319254777064278	0.08824214061025461	0.15577800088223545	0.17471445434768298	0.15526517915739838	0.450953013109905	0.012160094756669685	0.004726815287472204
chr15	56000000	56500000	0.05301084585571289	0.05819187211751938	0.3550861241737829	0.10095778752138626	0.0	0.1325945507959954	0.10725306924592605	0.11170236288441322	0.13201219389512803	0.3639509544506538	0.0027877721411370842	0.003951819395238981
chr15	56500000	57000000	0.050081809783935546	0.04944413205623627	0.2650960302467224	0.053060079403193065	0.23041529873895436	0.077942328125	0.10800581290073588	0.12195788208416157	0.11873514600554701	0.3123126306513344	0.0012009647313835192	0.012428485275571026
chr15	57000000	57500000	0.10572520135498047	0.09451767979288102	0.613935442169872	0.20667003263742395	0.5068990863026607	0.0	0.10409927369366269	0.13631617351110106	0.08658300598576094	0.2954185176592571	6.654538490928588e-05	0.00010068557533575583
chr15	57500000	58000000	0.10420509490966796	0.09695386083698272	0.6561895672942822	0.5200146990133193	0.4446021959937699	0.4754325888211883	0.19796977953901193	0.19260665405227034	0.21000446760985506	0.46362425434987137	0.013821650832680405	0.0038794959706497747
chr15	58000000	58500000	0.09574540618896485	0.08363034792160988	0.5070834201328654	0.45110734155235116	0.5617756577745305	0.7066926611788117	0.22602397373407537	0.16513089283238142	0.2962715281263152	0.4523394821526132	0.024811658962166944	0.009993729108056355
chr15	58500000	59000000	0.030483567108154298	0.03039149529480934	0.2526482288145607	0.16106568375012265	0.2996710854088346	0.05196159375	0.20208924651051535	0.3574915371056628	0.3160280140721998	0.4820606645491065	0.0884878507732551	0.07157647204917116
chr15	59000000	59500000	0.05847763821411133	0.05655038639235496	0.3663626429379009	0.16965802563284932	0.28252290234375	0.240322234375	0.21811010558419275	0.21773515992627768	0.21378174832143046	0.4659420683355564	0.03452187790967597	0.051451794087175706
chr15	59500000	60000000	0.06426881793212891	0.05296741875624657	0.4385565471780308	0.2640364329889558	0.20501566884107825	0.47827778091919004	0.18906546197355636	0.17703285519243678	0.1555958421581538	0.43870787377259785	0.01938130031564587	0.02824314644072361
chr15	60000000	60500000	0.11234069207763672	0.10268219249868393	0.5922236921102018	0.1769903964307177	0.11612028709680937	0.21635731933225116	0.10996924291121357	0.04655341834377747	0.15768974732339264	0.3036481610317695	0.001666420233853528	0.008341177534204583
chr15	60500000	61000000	0.06104537298583984	0.05809399089956284	0.4002608020967233	0.14338493913501396	0.05337114562461243	0.0458171145923088	0.12194883855237865	0.1236152488338975	0.1993116384940099	0.3870108634068559	0.029283638658820603	0.03598019845950326
chr15	61000000	61500000	0.04144259353637696	0.045772976655483244	0.2702446257304719	0.014181887817382813	0.0	0.0	0.11623064497074936	0.05792678805605409	0.14998827245538884	0.39310319329796767	0.0017743000250011682	0.00010197898304924484
chr15	61500000	62000000	0.03712651538085938	0.040369793209075924	0.26647570418512023	0.011583546037179896	0.0	0.0	0.13120127369196727	0.07683155869614552	0.16222108540215796	0.42563252115165895	0.001656539766746222	0.0010273826301462892
chr15	62000000	62500000	0.02568936001586914	0.031627550054311754	0.2752392188477928	0.004961994612234166	0.0	0.0	0.18949139286488234	0.25334961486735974	0.22723762059519348	0.4594116296959854	0.007179774358731801	0.003910951767442301
chr15	62500000	63000000	0.04094272399902344	0.04618194425988197	0.335429931645695	0.01536370947265625	0.0	0.0	0.11093660615554962	0.10897171760663489	0.12286938014585964	0.36439425778719275	0.03491917695337632	0.022820769688183022
chr15	63000000	63500000	0.03896477053833008	0.040824130849123	0.3186920712596174	0.025040935655530994	0.0	0.0	0.09450780470483953	0.08389974031814754	0.10600125644342186	0.3514259295110935	0.010478186844243377	0.004433488298048344
chr15	63500000	64000000	0.02741219290161133	0.036366121486902235	0.24406373697884165	0.038922265004491884	0.01054222230834819	0.025516018412522563	0.17233243768996423	0.3097139229594026	0.13129086959314826	0.3696338754603688	0.013781053138717277	0.01072261989863344
chr15	64000000	64500000	0.08547317053222656	0.07398009864854813	0.5291292145017191	0.3069784361340389	0.47655785846421794	0.152057785763376	0.20873460307396782	0.20433800918150646	0.23867768797677294	0.48036109300157503	0.02114283324531402	0.009394168516315462
chr15	64500000	65000000	0.06888370446777344	0.061318809198379516	0.3940476869239685	0.07079508820768204	0.11067041636307262	0.2056428051991014	0.1395780176083343	0.14813620169171016	0.13615235841467244	0.43923047377944574	0.007277372775374163	0.018288189236497464
chr15	65000000	65500000	0.06003735330200195	0.05902150098514557	0.3918880688531162	0.06992912346425198	0.10135710376224469	0.048780623435704905	0.11836483407793141	0.05599502660220224	0.09764364160901208	0.32006229692598664	0.0049220312058408985	0.0014423006112619426
chr15	65500000	66000000	0.05278915914916992	0.05219512508058548	0.383986158972792	0.07707990235141532	0.14824810029231017	0.23700795859554508	0.13893249942386512	0.14038129540758862	0.09256209392812195	0.3971967875991449	0.004687093141925262	0.009554827642616604
chr15	66000000	66500000	0.06598303489685059	0.07050143647956848	0.5190129791718017	0.1934867374266141	0.00676332224730641	0.2338270546875	0.17664867486210062	0.14823480937981354	0.19775479757135564	0.4426976345834499	0.0023370233466801097	0.011411536049576228
chr15	66500000	67000000	0.06538319898986816	0.057810878112792966	0.4712886893805848	0.16266053825855104	0.13484521106709266	0.2982171649164513	0.2138315756573918	0.16884196442965138	0.20729189089123248	0.4680765120572346	0.016749007920395152	0.014118847826196703
chr15	67000000	67500000	0.062263598175048826	0.05694401551747322	0.4161124115768287	0.17367056021419988	0.3385922866147731	0.12397050109917375	0.19713885168125656	0.11613769453671857	0.20641548068329785	0.42160815797424317	0.0004706986758484215	0.005715876798380715
chr15	67500000	68000000	0.043996663055419924	0.04902201086115837	0.3280153706489538	0.02012346705519648	0.03904594763063426	0.0	0.10686292142085838	0.08242773740270955	0.1249680073408647	0.43412522417319693	0.020677320045582096	0.015124645739857077
chr15	68000000	68500000	0.06171639880371094	0.05505270685768127	0.4388800577774779	0.1549117861987343	0.10963911055829006	0.04436943588441654	0.1693106686839094	0.10364452746027518	0.17591820925625887	0.5111419740455442	0.0013433737152917465	0.00036961486567175665
chr15	68500000	69000000	0.12342927575683593	0.1089161865606308	0.7372996823617369	0.29349013028447557	0.3084547375151999	0.5283079856280388	0.154419618246984	0.13547098585785577	0.13316434216390793	0.37702001865256707	0.0010514600030516014	0.0012682396973491639
chr15	69000000	69500000	0.05737105807495117	0.05434846409535408	0.44615724489332687	0.06375700408906801	0.11410046052026007	0.05086145544066962	0.1438622861797448	0.12303241540644896	0.1437152171622639	0.3980507587518459	0.006210815555556876	0.025347066777931627
chr15	69500000	70000000	0.041298037506103516	0.04448172302985191	0.3454405860560603	0.03510123169219588	0.0	0.032476	0.09641373534794047	0.1643403129184605	0.05948145261174982	0.36289602584224795	0.0007189217823116628	0.00048797170442253237
chr15	70000000	70500000	0.05744951834106445	0.05953931140804291	0.38872283456274653	0.04155386818984914	0.0	0.0	0.08501847669751716	0.13908962353172244	0.047799538780880294	0.30879503392959223	0.002378571270877404	0.0027217056845819016
chr15	70500000	71000000	0.09739219271850585	0.09183866337776184	0.5603240758715743	0.11507502182669169	0.19032530912332377	0.077942328125	0.07169325789865821	0.05230082804275877	0.07595821804406265	0.25767294914487515	0.0020448306062949484	0.000282724533218284
chr15	71000000	71500000	0.0798234220275879	0.06907434294629097	0.5123735998190005	0.06647454348521328	0.006783690876676227	0.0	0.08932710321075749	0.09303790556164533	0.04053738688048289	0.3301140627039468	0.00017035378989577294	0.00017748022227509076
chr15	71500000	72000000	0.03690912924194336	0.04372830845618248	0.3299473298835145	0.05250642677395759	0.02628119921875	0.0	0.15446827204563643	0.16504538631708734	0.09929105016827824	0.4599128113857362	0.00199608059506729	0.0003919175208607154
chr15	72000000	72500000	0.04391379653930664	0.03969685891938209	0.34424630158718705	0.05584795322690092	0.0	0.0	0.12848769411052355	0.169839684956786	0.09717507530911121	0.4023069273313197	0.004923836123257387	0.001453302206306148
chr15	72500000	73000000	0.024265564498901368	0.027628987453341483	0.2904883609138464	0.035519603558275346	0.07156895680961022	0.0	0.18696876762713807	0.19433221638293105	0.10386970085293035	0.506524791359506	0.0033038838333125974	0.0037685036455614622
chr15	73000000	73500000	0.014360454055786133	0.018469227677106858	0.18742845297455712	0.0834846924711434	0.1285774294682825	0.08185990559607337	0.20594660700911702	0.15733637745099616	0.12459391528094256	0.45118733656087734	0.030529895968061976	0.03833593816338768
chr15	73500000	74000000	0.0821196471862793	0.07187299957239628	0.5009442395883383	0.5681516459451672	0.5093681031058034	0.2957420338083277	0.28883046731783163	0.18459836507784286	0.20103773090678512	0.5254334952697753	0.004976844166823647	0.00941258666139206
chr15	74000000	74500000	0.05628108227539062	0.058244584567070004	0.4261151131964248	0.5304440343556067	0.8315618480671315	0.6158132981161785	0.2676678365224202	0.2875312002425815	0.17625480619067052	0.47554341174316406	0.0005529483990035951	0.0005316539347563372
chr15	74500000	75000000	0.17223134411621094	0.15188393211984635	0.813313125421201	1.0196874451074525	0.8372006435826195	0.9154814484551945	0.30375375768411045	0.3984608738339903	0.2179573948403304	0.39355421195853624	0.022175390933763542	0.006135713064278742
chr15	75000000	75500000	0.1958328251953125	0.17428004912614822	0.6107218682315327	0.6252801992252657	0.5249358056264413	0.5075856942918615	0.1896918841777763	0.23076890898900293	0.1011134019310948	0.2934514837732083	0.0009203745136529696	0.001234453592272692
chr15	75500000	76000000	0.06375748022460938	0.05625333192205429	0.39242035750026516	0.3545075688695024	0.34644386117355247	0.2075764146542395	0.2539350036638048	0.24568060698197638	0.1694645325280392	0.4536749575610277	0.046758370796227064	0.03335343394817123
chr15	76000000	76500000	0.04564359868621826	0.04866540425693989	0.3683454604884139	0.29654711169709064	0.3705784732603093	0.435178109375	0.2570646804461238	0.21497231200503675	0.16341477077024313	0.5122482555683414	0.06215401543238906	0.03877644236891399
chr15	76500000	77000000	0.012392098640441895	0.01640267315518856	0.14704597177991777	0.08431220473311346	0.0	0.0	0.23134272151769775	0.1469119756506385	0.14676987493958135	0.5053122766675251	0.11214950858425704	0.14257424761820947
chr15	77000000	77500000	0.05245868939208984	0.054199515815258024	0.24701443862027786	0.22588042846037718	0.11123114256555935	0.12478278936830686	0.20404885701559047	0.33039072515607737	0.15157176618623575	0.43215394220073045	0.021914856860238998	0.03949152222536146
chr15	77500000	78000000	0.08028314501953125	0.07389489307975769	0.312113423445924	0.2600788993493863	0.2784470932570634	0.14771803145964119	0.24658653722944163	0.2834854979807974	0.14354407544582382	0.36556317148543566	0.0661389804215353	0.0307926730738906
chr15	78000000	78500000	0.16455742559814454	0.1410390370054245	0.7971689929831021	0.95176571555835	0.9690543037313	1.0224118790620385	0.3245748653434985	0.37011752946664744	0.24512094555705163	0.3831702100331376	0.012206210894713637	0.0077462701847128175
chr15	78500000	79000000	0.10448929352684021	0.09533612319517136	0.5913611454068023	0.6888706210196359	0.2871304101741144	0.8303499657406553	0.3713132614632038	0.5041107060228861	0.3368389905253709	0.5049767243760271	0.04619737022130997	0.024699941662781
chr15	79000000	79500000	0.029399431616592406	0.03703972593450546	0.26315475329316845	0.22592971015558885	0.1924704120286824	0.19352236561935826	0.27815906381241	0.313842203458234	0.2621888251977786	0.49935962291624486	0.28078086992007395	0.2665629145265513
chr15	79500000	80000000	0.029851860272216795	0.026110731426239014	0.2712058214031378	0.16291053378796538	0.31630429938207305	0.27929334375	0.22092518904360375	0.16319912588660293	0.20199158571925308	0.4668634710797566	0.1194424531565807	0.10398758365848083
chr15	80000000	80500000	0.020219257037353517	0.023908906435966493	0.17437680323221127	0.07580028469676163	0.16467817479870747	0.05093499544174667	0.23787314401615026	0.1111298410689078	0.18333044862227008	0.4844819508246445	0.03896820363327421	0.02795559253750568
chr15	80500000	81000000	0.01868405368461609	0.02572567949819565	0.2084685076866272	0.06909435495524505	0.10043377857336641	0.007521762370753324	0.18811360144551595	0.14729652800755758	0.1806768757612954	0.43593293881225587	0.020951409511647263	0.04565113262350707
chr15	81000000	81500000	0.00676391712474823	0.014147446597874164	0.13369532087029892	0.08540375667127671	0.09667525267663359	0.0	0.19014924474681508	0.10265429827874674	0.20770242891726512	0.42870434918845574	0.1115712941873269	0.16555667922358552
chr15	81500000	82000000	0.008109449233055115	0.01442283790487051	0.1409790985534473	0.09149795158867709	0.026914753110829588	0.025669524146561627	0.23041168715999102	0.17368074957838414	0.25798310862901475	0.5037891759334657	0.13521698123012604	0.11060738366900302
chr15	82000000	82500000	0.031176907287597658	0.03723098291802406	0.19863023154164275	0.1663577815396056	0.2921346643271355	0.37011519852699815	0.2245616164723406	0.16050010186634556	0.22649711593247743	0.4032792281765821	0.04844842480388039	0.04961233315550438
chr15	82500000	83000000	0.04538488269577026	0.05060873848104477	0.35943401142273923	0.2707536291391801	0.3545069384804231	0.1783988495702676	0.20371114972293738	0.20618636080866107	0.15404340019765528	0.4314221958614442	0.12292549277043538	0.12465697957295976
chr15	83000000	83500000	0.014434519425964356	0.020433225486278534	0.1309814860934419	0.12851740822324648	0.1477312222066119	0.02986958595929755	0.25270385258206457	0.161746290409295	0.25395050195476904	0.4822126539909549	0.19276422575174004	0.18658326090759086
chr15	83500000	84000000	0.056051217378997806	0.06013807505750656	0.34628315385432135	0.2873920949124706	0.3350853125	0.09742796875	0.23920113921410144	0.25482934643845484	0.2669565233049489	0.47099853937902686	0.03901251330814987	0.032391598469638086
chr15	84000000	84500000	0.020230393452835085	0.027168854734182356	0.1630821016742353	0.2130789545870411	0.0	0.1558847109375	0.2517549148912526	0.340922503567262	0.2543434721624201	0.39420578807198137	0.20564993837249085	0.2097227942293448
chr15	84500000	85000000	0.035931546646881106	0.038913729377746585	0.26385431213846905	0.2695739827988174	0.0847426609177583	0.38208764996204664	0.24422931763250177	0.42013297646363107	0.24611602597754895	0.48117134794505045	0.050483584239361716	0.028562160898105118
chr15	85000000	85500000	0.11034234540901185	0.105734839376688	0.5016036399608282	0.6172531370892728	0.09462943333850089	0.653421110331528	0.2776250824717512	0.4019679107431527	0.2489221224747475	0.43911701608388015	0.0960765168024155	0.07334687333232719
chr15	85500000	86000000	0.06484252418479919	0.059469401103019716	0.3812536857208154	0.40808107026483126	0.3462519135562408	0.48020213845550225	0.26601285430322513	0.32486512600824013	0.27403382539670795	0.4558002850561374	0.0222196203762713	0.027099630742562372
chr15	86000000	86500000	0.02790488394165039	0.02961519374549389	0.26429978662284875	0.1747386535406427	0.06248329243857065	0.20551596062592317	0.22990660604627206	0.3088956742535459	0.23700904388324984	0.4923064236896794	0.011413851073886528	0.012597935350274392
chr15	86500000	87000000	0.1246962549320221	0.11453734126865864	0.6531622350865568	0.512672601840368	0.4005178804483422	0.31126732689407927	0.21843828643814242	0.20869457811627623	0.23434675794320156	0.443292502573525	0.0002370267305321014	0.0002161925492160773
